road,LRPName,length,condition,roadName
Z7023,LRP002a,3.0,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP004a,48.9,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP004c,4.5,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP006b,1.95,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP006c,3.55,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP007a,4.65,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP007b,1.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,Lrp009a,3.6,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP012a,1.5,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP012b,3.55,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP012c,3.55,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP013a,4.65,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP013b,6.95,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP013c,1.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP016a,7.75,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP016b,6.95,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP018a,4.6,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP018b,3.1,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP020a,3.1,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP020b,3.0,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP020c,3.0,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP021a,3.05,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP023a,3.0,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP023b,2.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP024a,2.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP026a,2.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP026b,3.0,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP026c,3.05,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP028b,4.7,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP029a,2.3,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP030a,10.2,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP032a,1.5,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP033a,5.9,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP034a,10.2,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP035a,1.3,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP037a,1.4,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP038a,1.6,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP041b,1.15,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP041c,3.75,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP043b,1.85,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7023,LRP043c,2.25,0,Khalishpur-Maheshpur-Dattanagar-Jinnanagar-Jadabpur Road
Z7024,LRP001a,1.6,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP002a,1.1,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP002b,35.05,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP006b,2.5,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP007a,3.0,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP008a,6.85,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP012b,55.6,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP017a,1.4,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP018a,1.65,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP018b,4.5,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP024a,1.65,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7024,LRP025a,2.0,0,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road
Z7030,LRP007a,39.23,0,Narail-Fultala Road
Z7030,LRP008a,3.05,0,Narail-Fultala Road
Z7030,LRP013a,9.25,0,Narail-Fultala Road
Z7030,LRP023a,1.85,0,Narail-Fultala Road
Z7030,LRP024a,1.15,0,Narail-Fultala Road
Z7030,LRP024b,3.1,0,Narail-Fultala Road
Z7030,LRP024c,1.15,0,Narail-Fultala Road
Z7030,LRP025a,1.2,0,Narail-Fultala Road
Z7030,LRP025b,1.1,0,Narail-Fultala Road
Z7031,LRP006a,8.0,0,Churamonkathi-Chaugachha Road
Z7031,LRP007a,1.9,0,Churamonkathi-Chaugachha Road
Z7031,LRP008a,5.5,0,Churamonkathi-Chaugachha Road
Z7031,LRP008b,2.4,0,Churamonkathi-Chaugachha Road
Z7031,LRP013a,1.9,0,Churamonkathi-Chaugachha Road
Z7031,LRP014a,2.4,0,Churamonkathi-Chaugachha Road
Z7031,LRP015a,2.05,0,Churamonkathi-Chaugachha Road
Z7031,LRP017a,46.5,0,Churamonkathi-Chaugachha Road
Z7040,LRPSd,1.65,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP001a,2.25,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP002a,1.0,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP003a,1.0,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP004a,1.0,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP004b,3.1,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP004c,1.25,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP005a,1.0,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP005b,2.0,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP005c,1.35,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP011a,2.65,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP020a,6.8,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP021a,12.5,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP023a,33.05,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP023c,51.05,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP024a,6.5,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP024a,7.3,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP025c,1.05,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7040,LRP026a,5.5,0,Fulbari Railgate-Dighalia (Ngarghata)-Arua-Gazirhat-Terokhada Road
Z7041,LRP007a,4.6,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP011a,11.5,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP011c,11.0,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP012a,6.9,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP012b,4.5,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP013a,2.7,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP016a,13.3,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP017a,18.75,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP017a,15.4,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP018a,21.55,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP018a,21.55,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP018c,3.6,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP020a,3.8,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP020c,5.3,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7041,LRP022a,3.18,0,Khulna (Rupsha)-Srifaltala-Terokhada Road
Z7043,LRPSa,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP002a,11.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP002c,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP002d,1.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP003a,1.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP003b,1.7,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP003c,1.7,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP003d,1.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP004a,3.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP006b,1.4,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP006c,3.5,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP009b,1.6,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP009c,1.4,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP010a,2.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP011c,4.2,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP012a,4.2,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP018a,6.8,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP020a,2.6,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP021a,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP022a,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP022b,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP024c,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP024d,1.0,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP024e,58.65,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP025d,1.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP026e,1.15,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP026f,1.15,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP027e,3.9,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7043,LRP028b,1.1,0,Fultala-Shahapur-Miximil-Dumuria Road
Z7045,LRP003a,3.0,0,Terakhada-Mollahat Road
Z7045,LRP004a,1.5,0,Terakhada-Mollahat Road
Z7045,LRP004b,1.09,0,Terakhada-Mollahat Road
Z7045,LRP005a,1.0,0,Terakhada-Mollahat Road
Z7045,LRP007e,4.0,0,Terakhada-Mollahat Road
Z7045,LRP008d,1.1,0,Terakhada-Mollahat Road
Z7045,LRP009a,1.13,0,Terakhada-Mollahat Road
Z7045,LRP009b,1.1,0,Terakhada-Mollahat Road
Z7045,LRP009c,1.1,0,Terakhada-Mollahat Road
Z7045,LRP009d,1.1,0,Terakhada-Mollahat Road
Z7045,LRP010a,1.1,0,Terakhada-Mollahat Road
Z7045,LRP012a,1.1,0,Terakhada-Mollahat Road
Z7045,LRP012b,12.7,0,Terakhada-Mollahat Road
Z7045,LRP013a,1.1,0,Terakhada-Mollahat Road
Z7045,LRP013b,12.7,0,Terakhada-Mollahat Road
Z7045,LRP014a,1.15,0,Terakhada-Mollahat Road
Z7045,LRP015b,1.1,0,Terakhada-Mollahat Road
Z7045,LRP016a,1.1,0,Terakhada-Mollahat Road
Z7045,LRP017a,6.82,0,Terakhada-Mollahat Road
Z7047,LRP001b,2.1,0,Terakhada-Barnal-Kalia Road
Z7047,LRP001c,1.1,0,Terakhada-Barnal-Kalia Road
Z7047,LRP004a,1.5,0,Terakhada-Barnal-Kalia Road
Z7047,LRP005a,1.0,0,Terakhada-Barnal-Kalia Road
Z7047,LRP006a,1.15,0,Terakhada-Barnal-Kalia Road
Z7047,LRP007a,7.8,0,Terakhada-Barnal-Kalia Road
Z7047,LRP011a,4.9,0,Terakhada-Barnal-Kalia Road
Z7047,LRP011b,7.0,0,Terakhada-Barnal-Kalia Road
Z7047,LRP011c,7.5,0,Terakhada-Barnal-Kalia Road
Z7047,LRP012a,2.5,0,Terakhada-Barnal-Kalia Road
Z7050,LRPSb,2.0,0,Jessore Cantonment-Shadinata Sharini Road
Z7054,LRPSa,23.0,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP001a,5.7,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP006a,5.0,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP008a,9.0,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP008a,10.5,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP009a,10.5,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP009c,12.5,0,Chitalmari-Tungipara (Patgati) Road
Z7054,LRP011a,3.8,0,Chitalmari-Tungipara (Patgati) Road
Z7057,LRPSa,4.15,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRPSb,1.0,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP001a,2.25,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP002d,2.35,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP004b,37.2,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP011b,8.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP014b,2.0,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP015a,1.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP016a,1.9,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP016b,1.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP017a,1.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP018a,1.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP019a,1.3,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP019b,45.79,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP022b,1.3,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP024a,2.0,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP026a,3.7,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP027a,1.75,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP027b,3.1,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP028a,1.55,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP029a,1.3,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP029b,3.0,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP030a,3.07,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP031a,1.4,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7057,LRP031b,1.5,0,Kaligang-Khajura-Raipur-Bagharpara Road
Z7058,LRPSa,2.5,0,Sutighata-Dakuria Road
Z7058,LRPSb,1.9,0,Sutighata-Dakuria Road
Z7058,LRP002b,1.9,0,Sutighata-Dakuria Road
Z7058,LRP003a,2.0,0,Sutighata-Dakuria Road
Z7058,LRP004a,1.9,0,Sutighata-Dakuria Road
Z7058,LRP004b,1.9,0,Sutighata-Dakuria Road
Z7058,LRP005a,2.7,0,Sutighata-Dakuria Road
Z7058,LRP006a,1.9,0,Sutighata-Dakuria Road
Z7059,LRPSa,29.8,0,Bolianpur-Kuada Road
Z7102,LRP003a,15.3,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP010a,61.85,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP010a,62.2,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP010c,25.37,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP010c,25.37,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP017a,3.5,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7102,LRP036a,1.6,0,Rajbari-Baliakandi-Jamalpur-Madhukhali Road
Z7106,LRP003a,6.35,0,Goalonda (Jamtala)-Godarbazar-Pangsha-Habashpur Road
Z7106,LRP013a,4.55,0,Goalonda (Jamtala)-Godarbazar-Pangsha-Habashpur Road
Z7106,LRP018a,4.48,0,Goalonda (Jamtala)-Godarbazar-Pangsha-Habashpur Road
Z7106,LRP039a,3.74,0,Goalonda (Jamtala)-Godarbazar-Pangsha-Habashpur Road
Z7108,LRP012a,4.4,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP015a,4.5,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP018a,12.55,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP031c,3.1,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP035a,20.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP039a,24.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP041a,84.8,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP043a,63.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP045a,79.9,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP045a,30.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP046a,45.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP047c,36.05,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP047c,36.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP048a,43.05,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP048a,42.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP050a,9.0,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP051a,105.4,0,Goalanda-Faridpur-Tarail Road
Z7108,LRP051a,105.5,0,Goalanda-Faridpur-Tarail Road
Z7201,LRP001a,1.34,0,Arpara-Salikha Road
Z7201,LRP002a,1.35,0,Arpara-Salikha Road
Z7201,LRP003a,6.08,0,Arpara-Salikha Road
Z7201,LRP003b,1.43,0,Arpara-Salikha Road
Z7201,LRP003d,1.33,0,Arpara-Salikha Road
Z7201,LRP004b,2.0,0,Arpara-Salikha Road
Z7201,LRP006a,1.98,0,Arpara-Salikha Road
Z7201,LRP006b,2.06,0,Arpara-Salikha Road
Z7201,LRP007a,1.42,0,Arpara-Salikha Road
Z7201,LRP008a,1.4,0,Arpara-Salikha Road
Z7201,LRP009a,2.16,0,Arpara-Salikha Road
Z7201,LRP009b,75.0,0,Arpara-Salikha Road
Z7201,LRP009b,75.0,0,Arpara-Salikha Road
Z7201,LRP009d,1.4,0,Arpara-Salikha Road
Z7201,LRP010a,1.4,0,Arpara-Salikha Road
Z7201,LRP010b,1.4,0,Arpara-Salikha Road
Z7201,LRP010c,3.56,0,Arpara-Salikha Road
Z7201,LRP011a,1.36,0,Arpara-Salikha Road
Z7404,LRPSa,20.1,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP003a,9.15,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP004a,1.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP004b,1.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP004c,1.43,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP005a,1.37,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP006a,1.38,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP007a,5.15,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP007c,3.1,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP008a,1.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP008c,6.9,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP011a,3.6,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP013b,1.65,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP013c,16.1,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP016a,2.2,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP017b,4.6,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP017c,4.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP017f,3.1,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP019a,10.15,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP023a,2.44,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP024a,2.08,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP027a,2.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP038a,1.7,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP038b,1.67,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP040a,4.3,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP042a,2.95,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP043b,7.8,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP045a,3.0,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP045b,3.78,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP046a,2.75,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP047a,27.5,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP047c,1.93,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP048a,3.13,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP049a,3.65,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP049b,3.63,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP049c,3.63,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP049d,1.9,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP050a,3.7,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP050b,1.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP050c,1.9,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP052a,2.4,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP053a,1.9,0,Amtali-Tailtupi-Alamdanga Road
Z7404,LRP053b,4.55,0,Amtali-Tailtupi-Alamdanga Road
Z7405,LRP004a,3.05,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP005a,87.0,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP005a,86.86,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP005e,8.4,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP009c,3.18,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP010b,2.26,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP010c,1.46,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP011a,2.4,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP012b,10.2,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP012d,1.34,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP012e,8.65,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP015a,4.55,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP015b,1.45,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP016c,13.2,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP017b,1.95,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP017c,1.68,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP019a,1.8,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP019b,6.88,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP019c,2.65,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP019d,1.7,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP021b,4.48,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP022a,1.68,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP022b,3.65,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP022c,2.5,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP023a,1.9,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP024a,2.4,0,Shekhpara-Shailkupa-Langalbandh Road
Z7405,LRP024b,2.2,0,Shekhpara-Shailkupa-Langalbandh Road
Z7409,LRP003b,1.9,0,Bheramara Rail Station-Bheramara Ferry Ghat Road
Z7411,LRP001b,3.65,0,Bheramara-Daulatpur Road
Z7411,LRP004a,30.5,0,Bheramara-Daulatpur Road
Z7411,LRP005a,4.65,0,Bheramara-Daulatpur Road
Z7411,LRP006a,5.9,0,Bheramara-Daulatpur Road
Z7411,LRP008a,3.5,0,Bheramara-Daulatpur Road
Z7411,LRP009a,10.25,0,Bheramara-Daulatpur Road
Z7411,LRP012a,3.52,0,Bheramara-Daulatpur Road
Z7411,LRP013a,3.5,0,Bheramara-Daulatpur Road
Z7411,LRP018a,1.9,0,Bheramara-Daulatpur Road
Z7411,LRP020a,1.92,0,Bheramara-Daulatpur Road
Z7451,LRP001b,53.28,0,8th km of Kushtia-Meherpur Highway to Miupur Thana Connecting Road
Z7452,LRP002a,1.0,0,Gangni-Kathuli-Kulbaria Road
Z7452,LRP002d,1.0,0,Gangni-Kathuli-Kulbaria Road
Z7452,LRP007a,4.16,0,Gangni-Kathuli-Kulbaria Road
