road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,cleaned_name,LR_indicator,is_on_land,is_connected_to_road
Z5856,5.81,Box Culvert,LRP006a,.,2.5,A,115463,Panchbibi-Dugdugi-Goraghat Road,5.81,7.6,1989.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2074444444444,89.0668333333333,bcs1,,,True,True
Z5856,6.39,Box Culvert,LRP006b,.,5.6,A,115465,Panchbibi-Dugdugi-Goraghat Road,6.39,7.6,1990.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2100833333333,89.0719166666666,bcs1,,,True,True
Z5856,6.54,Box Culvert,LRP007a,.,5.6,A,115471,Panchbibi-Dugdugi-Goraghat Road,6.54,7.6,1992.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2108055555555,89.0733333333333,bcs1,,,True,True
Z5856,7.26,RCC Girder Bridge,LRP007b,.,10.6,A,115474,Panchbibi-Dugdugi-Goraghat Road,7.26,6.5,1985.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2139166666666,89.0797777777777,bcs1,,,True,True
Z5856,7.89,PC Girder Bridge,LRP008a,.,50.0,A,115481,Panchbibi-Dugdugi-Goraghat Road,7.89,5.5,1997.0,3.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2165277777777,89.0853333333333,bcs1,,,True,True
Z5856,8.7,Slab Culvert,LRP009a,.,2.5,A,115494,Panchbibi-Dugdugi-Goraghat Road,8.7,7.8,1988.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2199444444444,89.0922499999999,bcs1,,,True,True
Z5856,9.56,Box Culvert,LRP010a,.,2.5,A,115498,Panchbibi-Dugdugi-Goraghat Road,9.56,7.6,1998.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2237222222222,89.0997222222222,bcs1,,,True,True
Z5856,10.36,Box Culvert,LRP010b,.,3.0,A,115502,Panchbibi-Dugdugi-Goraghat Road,10.36,7.8,1989.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2272499999999,89.1066388888888,bcs1,,,True,True
Z5856,10.505,Box Culvert,LRP010c,.,2.0,A,115509,Panchbibi-Dugdugi-Goraghat Road,10.505,7.2,1998.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2279166666666,89.1078333333333,bcs1,,,True,True
Z5856,11.62,Box Culvert,LRP012a,.,2.6,A,115512,Panchbibi-Dugdugi-Goraghat Road,11.62,7.8,1991.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2332499999999,89.11725,bcs1,,,True,True
Z5856,12.2,Slab Culvert,LRP012b,.,2.5,A,115513,Panchbibi-Dugdugi-Goraghat Road,12.2,7.6,1981.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2362777777777,89.1219722222222,bcs1,,,True,True
Z5856,13.25,Slab Culvert,LRP013c,.,2.5,A,115520,Panchbibi-Dugdugi-Goraghat Road,13.25,7.6,1991.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2400555555555,89.1314722222222,bcs1,,,True,True
Z5856,14.17,Box Culvert,LRP015a,.,2.5,A,115524,Panchbibi-Dugdugi-Goraghat Road,14.17,5.9,1989.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2431111111111,89.14,bcs1,,,True,True
Z5856,15.52,Slab Culvert,LRP016a,.,2.5,A,115525,Panchbibi-Dugdugi-Goraghat Road,15.52,7.6,1985.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2496944444444,89.1512222222222,bcs1,,,True,True
Z5856,16.2,Slab Culvert,LRP017a,.,2.0,A,115529,Panchbibi-Dugdugi-Goraghat Road,16.2,6.5,1981.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2525,89.1558333333333,bcs1,,,True,True
Z5856,16.38,Slab Culvert,LRP017b,.,2.0,A,115533,Panchbibi-Dugdugi-Goraghat Road,16.38,6.5,1981.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.254,89.1550555555555,bcs1,,,True,True
Z5856,17.48,Slab Culvert,LRP018a,.,2.0,A,115536,Panchbibi-Dugdugi-Goraghat Road,17.48,7.8,1980.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2638888888888,89.1545555555555,bcs1,,,True,True
Z5856,18.38,Box Culvert,LRP019b,.,15.0,A,115537,Panchbibi-Dugdugi-Goraghat Road,18.38,6.5,1992.0,3.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2688333333333,89.1578888888888,bcs1,,,True,True
Z5856,19.41,Slab Culvert,LRP020a,.,5.6,A,115538,Panchbibi-Dugdugi-Goraghat Road,19.41,7.6,1982.0,1.0,Rangpur,Bogra,Joypurhat,Joypurhat,25.2667222222222,89.1676111111111,bcs1,,,True,True
Z5856,20.37,Slab Culvert,LRP021a,.,5.6,A,115539,Panchbibi-Dugdugi-Goraghat Road,20.37,7.6,1981.0,1.0,Rangpur,Bogra,Gaibanda,Palashbari,25.2639722222222,89.1766388888888,bcs1,,,True,True
Z5856,21.92,Slab Culvert,LRP022a,.,5.6,A,115540,Panchbibi-Dugdugi-Goraghat Road,21.92,7.6,1981.0,1.0,Rangpur,Bogra,Gaibanda,Palashbari,25.2590555555555,89.1911388888888,bcs1,,,True,True
Z5856,22.46,RCC Girder Bridge,LRP023a,.,6.6,A,115541,Panchbibi-Dugdugi-Goraghat Road,22.46,7.6,1980.0,1.0,Rangpur,Bogra,Gaibanda,Palashbari,25.2574722222222,89.1961666666666,bcs1,,,True,True
Z5856,23.13,RCC Girder Bridge,LRP024a,.,6.6,A,115542,Panchbibi-Dugdugi-Goraghat Road,23.13,7.8,1981.0,1.0,Rangpur,Bogra,Gaibanda,Palashbari,25.2555833333333,89.2024722222222,bcs1,,,True,True
Z5856,23.43,RCC Bridge,LRP024b,.,6.6,A,115543,Panchbibi-Dugdugi-Goraghat Road,23.43,7.8,1981.0,1.0,Rangpur,Bogra,Gaibanda,Palashbari,25.2546388888888,89.2053333333333,bcs1,,,True,True
Z5857,0.025,Box Culvert,LRPSa,.,2.6,A,115626,Fulbari-Parbatipur Road,0.025,7.2,1991.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5002222222222,88.9526388888889,bcs1,,,True,True
Z5857,0.99,Box Culvert,LRPSd,.,3.0,A,115634,Fulbari-Parbatipur Road,0.99,7.2,1992.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5065277777777,88.95025,bcs1,,,True,True
Z5857,2.07,RCC Girder Bridge,LRP001a,.,8.6,A,115636,Fulbari-Parbatipur Road,2.07,7.8,1983.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5159166666666,88.9479166666666,bcs1,,,True,True
Z5857,2.73,Box Culvert,LRP002a,.,2.2,A,115637,Fulbari-Parbatipur Road,2.73,7.2,1994.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5216111111111,88.9486388888889,bcs1,,,True,True
Z5857,3.25,Box Culvert,LRP003a,.,2.0,A,115638,Fulbari-Parbatipur Road,3.25,7.2,1994.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5260555555555,88.94975,bcs1,,,True,True
Z5857,3.86,Box Culvert,LRP003c,.,3.0,A,115641,Fulbari-Parbatipur Road,3.86,7.6,1994.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5310833333333,88.9491388888889,bcs1,,,True,True
Z5857,4.16,Box Culvert,LRP003d,.,4.0,A,115643,Fulbari-Parbatipur Road,4.16,7.2,1992.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5319166666666,88.9515833333333,bcs1,,,True,True
Z5857,5.49,Box Culvert,LRP005a,.,3.0,A,115645,Fulbari-Parbatipur Road,5.49,7.2,1994.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5424722222222,88.9535555555555,bcs1,,,True,True
Z5857,6.04,Box Culvert,LRP005b,.,4.0,A,115647,Fulbari-Parbatipur Road,6.04,7.2,1996.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5474722222222,88.9536666666666,bcs1,,,True,True
Z5857,6.25,Box Culvert,LRP005c,.,3.0,A,115651,Fulbari-Parbatipur Road,6.25,7.2,1997.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5489722222222,88.9544722222222,bcs1,,,True,True
Z5857,7.99,Box Culvert,LRP007a,.,3.0,A,115657,Fulbari-Parbatipur Road,7.99,7.2,1992.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5618611111111,88.9480555555555,bcs1,,,True,True
Z5857,9.91,Box Culvert,LRP009b,.,2.0,A,115660,Fulbari-Parbatipur Road,9.91,7.2,1992.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5751388888888,88.9410833333333,bcs1,,,True,True
Z5857,10.4,Box Culvert,LRP010a,.,1.0,A,115661,Fulbari-Parbatipur Road,10.4,7.2,2002.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5793888888888,88.9402777777777,bcs1,,,True,True
Z5857,11.41,Box Culvert,LRP011a,.,4.6,A,115662,Fulbari-Parbatipur Road,11.41,7.2,1991.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5860555555555,88.9366111111111,bcs1,,,True,True
Z5857,13.45,Box Culvert,LRP013a,.,4.5,A,115664,Fulbari-Parbatipur Road,13.45,7.2,1992.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.5984166666666,88.9213611111111,bcs1,,,True,True
Z5857,13.89,Slab Culvert,LRP013b,.,6.6,A,115665,Fulbari-Parbatipur Road,13.89,7.2,1991.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.60125,88.92075,bcs1,,,True,True
Z5857,14.71,Box Culvert,LRP014a,.,4.0,A,115666,Fulbari-Parbatipur Road,14.71,7.2,1991.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.6075555555555,88.9251388888889,bcs1,,,True,True
Z5857,15.4,Box Culvert,LRP015a,.,4.0,A,115667,Fulbari-Parbatipur Road,15.4,7.2,1991.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.6139166666666,88.9249166666666,bcs1,,,True,True
Z5857,16.55,Slab Culvert,LRP016a,.,5.6,A,115668,Fulbari-Parbatipur Road,16.55,7.2,1981.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.6242222222222,88.92375,bcs1,,,True,True
Z5857,17.81,Box Culvert,LRP017b,.,3.2,A,115670,Fulbari-Parbatipur Road,17.81,7.2,1990.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.6350277777777,88.9205,bcs1,,,True,True
Z5857,19.26,Box Culvert,LRP019a,.,1.2,A,115671,Fulbari-Parbatipur Road,19.26,20.0,2002.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.648,88.9190277777777,bcs1,,,True,True
Z5857,20.575,Arch Masonry,LRP020b,.,3.0,A,115673,Fulbari-Parbatipur Road,20.575,6.5,1970.0,1.0,Rangpur,Dinajpur,Dinajpur,Phulbari,25.6585833333333,88.9152777777777,bcs1,,,True,True
Z5901,3.191,Slab Culvert,LRP004a,.,2.05,A,110593,Lalmonirhat-Phulbari Road,3.191,7.35,1996.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9197222222222,89.4611111111111,bcs1,,,True,True
Z5901,3.478,Slab Culvert,LRP004b,.,2.55,A,110594,Lalmonirhat-Phulbari Road,3.478,7.4,1994.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.92,89.4641666666666,bcs1,,,True,True
Z5901,5.713,Box Culvert,LRP006b,.,2.95,A,110598,Lalmonirhat-Phulbari Road,5.713,8.02,1995.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9252777777777,89.485,bcs1,,,True,True
Z5901,6.361,Slab Culvert,LRP007a,.,1.45,A,110601,Lalmonirhat-Phulbari Road,6.361,7.3,1994.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9252777777777,89.4911111111111,bcs1,,,True,True
Z5901,7.038,Box Culvert,LRP007c,.,2.9,A,110602,Lalmonirhat-Phulbari Road,7.038,8.0,1993.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9258333333333,89.4977777777777,bcs1,,,True,True
Z5901,7.443,RCC Girder Bridge,LRP008a,.,135.1,A,110613,Lalmonirhat-Phulbari Road,7.443,6.1,1994.0,6.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9280555555555,89.5008333333333,bcs1,,,True,True
Z5901,7.914,Box Culvert,LRP008c,.,2.0,A,110614,Lalmonirhat-Phulbari Road,7.914,7.3,1998.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9313888888888,89.5027777777777,bcs1,,,True,True
Z5901,8.07,Box Culvert,LRP008d,.,11.6,A,110618,Lalmonirhat-Phulbari Road,8.07,6.62,1997.0,3.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9325,89.5038888888889,bcs1,,,True,True
Z5902,0.795,Box Culvert,LRP001a,.,3.0,A,115805,Lalmonirhat-Haragachha Road,0.795,8.0,2002.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.8915,89.3915,bcs1,,,True,True
Z5902,1.94,Box Culvert,LRP002a,.,3.7,A,115806,Lalmonirhat-Haragachha Road,1.94,8.0,1998.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.8838055555555,89.3847777777777,bcs1,,,True,True
Z5902,2.64,RCC Girder Bridge,LRP002b,.,167.0,A,115807,Lalmonirhat-Haragachha Road,2.64,9.8,1989.0,8.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.8791666666666,89.3811388888888,bcs1,,,True,True
Z5903,0.137,Box Culvert,LRPSa,.,2.0,A,110194,Patgram-Dohagram-Angarpota Sit Mohal Road,0.137,7.3,1985.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3463888888888,89.0205555555555,bcs1,,,True,True
Z5903,3.616,Box Culvert,LRP003a,.,3.65,A,110200,Patgram-Dohagram-Angarpota Sit Mohal Road,3.616,7.35,1985.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3333333333333,89.0061111111111,bcs1,,,True,True
Z5903,4.263,RCC Girder Bridge,LRP004a,.,11.5,A,110202,Patgram-Dohagram-Angarpota Sit Mohal Road,4.263,7.95,1987.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3277777777777,89.0063888888888,bcs1,,,True,True
Z5903,5.132,Slab Culvert,LRP005a,.,3.65,A,110204,Patgram-Dohagram-Angarpota Sit Mohal Road,5.132,7.25,1987.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.32,89.0055555555555,bcs1,,,True,True
Z5903,7.469,Box Culvert,LRP007b,.,3.55,A,110213,Patgram-Dohagram-Angarpota Sit Mohal Road,7.469,7.3,1991.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3072222222222,88.9927777777777,bcs1,,,True,True
Z5903,7.974,Baily with Steel Deck,LRP008a,.,43.4,A,110232,Patgram-Dohagram-Angarpota Sit Mohal Road,7.974,3.93,1988.0,2.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3047222222222,88.9897222222222,bcs1,,,True,True
Z5903,10.721,Box Culvert,LRP010a,.,3.6,A,110235,Patgram-Dohagram-Angarpota Sit Mohal Road,10.721,7.3,1980.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.2916666666666,88.9716666666666,bcs1,,,True,True
Z5903,11.611,Slab Culvert,LRP011b,3 no. pipe,6.65,A,110238,Patgram-Dohagram-Angarpota Sit Mohal Road,11.611,4.95,1978.0,3.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.2947222222222,88.9658333333333,bcs1,3 NO PIPE,,True,True
Z5903,12.92,Box Culvert,LRP012a,.,9.9,A,110239,Patgram-Dohagram-Angarpota Sit Mohal Road,12.92,4.95,1990.0,4.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.2977777777777,88.9538888888889,bcs1,,,True,True
Z5903,16.682,Box Culvert,LRP016c,.,1.63,A,110255,Patgram-Dohagram-Angarpota Sit Mohal Road,16.682,4.3,1982.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3222222222222,88.9333333333333,bcs1,,,True,True
Z5904,0.995,Box Culvert,LRP001b,.,2.6,A,115803,Patgram By-Pass Road,0.995,9.6,2002.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3435555555555,89.0146944444444,bcs1,,,True,True
Z5907,1.25,Box Culvert,LRP001a,.,3.0,A,115291,Lalmonirhat-Mogalhat Landport Road,1.25,6.1,1988.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9165555555555,89.4266111111111,bcs1,,,True,True
Z5907,1.61,Box Culvert,LRP001b,.,3.0,A,115292,Lalmonirhat-Mogalhat Landport Road,1.61,7.6,1992.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9191666666666,89.4286111111111,bcs1,,,True,True
Z5907,2.87,RCC Bridge,LRP002b,.,14.2,A,115293,Lalmonirhat-Mogalhat Landport Road,2.87,4.5,1969.0,2.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9288611111111,89.4355,bcs1,,,True,True
Z5907,4.83,Box Culvert,LRP004a,.,6.8,A,115295,Lalmonirhat-Mogalhat Landport Road,4.83,7.3,1990.0,2.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9465555555555,89.4369722222222,bcs1,,,True,True
Z5907,6.79,Box Culvert,LRP007a,.,4.0,A,115296,Lalmonirhat-Mogalhat Landport Road,6.79,7.6,1989.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9644722222222,89.43875,bcs1,,,True,True
Z5907,7.57,Box Culvert,LRP007d,.,8.7,A,115298,Lalmonirhat-Mogalhat Landport Road,7.57,4.2,1989.0,2.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9714444444444,89.4404722222222,bcs1,,,True,True
Z5907,8.07,RCC Bridge,LRP008a,.,10.4,A,115299,Lalmonirhat-Mogalhat Landport Road,8.07,4.5,1992.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9757777777777,89.4410833333333,bcs1,,,True,True
Z5907,9.43,Box Culvert,LRP009a,.,3.0,A,115300,Lalmonirhat-Mogalhat Landport Road,9.43,8.2,1992.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9857222222222,89.4458888888888,bcs1,,,True,True
Z5907,10.61,Box Culvert,LRP010a,.,4.0,A,115301,Lalmonirhat-Mogalhat Landport Road,10.61,8.4,1994.0,1.0,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,25.9934444444444,89.4534444444444,bcs1,,,True,True
Z6004,1.042,Slab Culvert,LRP001a,.,2.77,A,107143,Puthia-Bagmara Road,1.042,6.15,1988.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3802777777777,88.8452777777777,bcs1,,,True,True
Z6004,7.544,Box Culvert,LRP007a,.,2.9,A,107308,Puthia-Bagmara Road,7.544,7.34,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4361111111111,88.8602777777777,bcs1,,,True,True
Z6004,10.516,Slab Culvert,LRP010a,.,3.66,A,107327,Puthia-Bagmara Road,10.516,7.25,1987.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4622222222222,88.8616666666666,bcs1,,,True,True
Z6004,11.554,Slab Culvert,LRP011a,.,4.14,A,107330,Puthia-Bagmara Road,11.554,7.2,1988.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4705555555555,88.8583333333333,bcs1,,,True,True
Z6004,11.974,Slab Culvert,LRP011b,.,2.76,A,107344,Puthia-Bagmara Road,11.974,6.1,1987.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4741666666666,88.8566666666666,bcs1,,,True,True
Z6004,14.075,Slab Culvert,LRP013b,.,4.17,A,107374,Puthia-Bagmara Road,14.075,6.02,1987.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4905555555555,88.8488888888888,bcs1,,,True,True
Z6004,16.461,Baily with Steel Deck,LRP016a,Murgadah bridge.,39.2,A,107419,Puthia-Bagmara Road,16.461,3.42,2004.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.5111111111111,88.8497222222222,bcs1,MURGADAH BRIDGE,,True,True
Z6004,16.461,RCC Girder Bridge,LRP016a,Murgadah Bridge,38.59,A,118796,Puthia-Bagmara Road,16.461,4.86,1965.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.5048333,88.8481108,road_precise,MURGADAH BRIDGE,,True,True
Z6004,17.47,PC Girder Bridge,LRP017a,Taherpur bridge.,72.79,A,107423,Puthia-Bagmara Road,17.47,8.49,1988.0,3.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.5188888888888,88.8480555555555,bcs1,TAHERPUR BRIDGE,,True,True
Z6004,24.027,Box Culvert,LRP023a,.,4.25,A,107424,Puthia-Bagmara Road,24.027,7.87,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.5655555555555,88.8263888888888,bcs1,,,True,True
Z6005,1.294,Slab Culvert,LRP001a,.,2.76,A,106810,Shibpur-Durgapur-Taherpur Road,1.294,8.31,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3925,88.7733333333333,bcs1,,,True,True
Z6005,2.388,Box Culvert,LRP002a,.,5.26,A,106812,Shibpur-Durgapur-Taherpur Road,2.388,7.98,1999.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4022222222222,88.7755555555555,bcs1,,,True,True
Z6005,2.59,Slab Culvert,LRP002b,.,3.57,A,106816,Shibpur-Durgapur-Taherpur Road,2.59,6.08,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4038888888888,88.7763888888888,bcs1,,,True,True
Z6005,2.941,Box Culvert,LRP002c,.,3.64,A,106818,Shibpur-Durgapur-Taherpur Road,2.941,7.27,1999.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4066666666666,88.7777777777777,bcs1,,,True,True
Z6005,3.498,Slab Culvert,LRP003b,.,4.17,A,106825,Shibpur-Durgapur-Taherpur Road,3.498,4.92,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4116666666666,88.7788888888888,bcs1,,,True,True
Z6005,5.677,Truss with Steel Deck,LRP005a,.,16.35,A,107018,Shibpur-Durgapur-Taherpur Road,5.677,5.5,1985.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4247222222222,88.7691666666666,bcs1,,,True,True
Z6005,6.874,Slab Culvert,LRP006a,.,4.14,A,107020,Shibpur-Durgapur-Taherpur Road,6.874,7.3,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4347222222222,88.7675,bcs1,,,True,True
Z6005,7.027,Slab Culvert,LRP007a,.,2.19,A,107022,Shibpur-Durgapur-Taherpur Road,7.027,7.33,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4361111111111,88.7669444444444,bcs1,,,True,True
Z6005,11.054,Slab Culvert,LRP011a,.,1.1,A,107058,Shibpur-Durgapur-Taherpur Road,11.054,11.5,1986.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4641666666666,88.7675,bcs1,,,True,True
Z6005,13.183,Box Culvert,LRP013a,.,1.32,A,107067,Shibpur-Durgapur-Taherpur Road,13.183,8.6,1989.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4811111111111,88.7733333333333,bcs1,,,True,True
Z6005,13.407,Box Culvert,LRP013b,.,6.6,A,107069,Shibpur-Durgapur-Taherpur Road,13.407,7.05,1988.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4822222222222,88.775,bcs1,,,True,True
Z6005,13.768,Slab Culvert,LRP013c,.,1.45,A,107073,Shibpur-Durgapur-Taherpur Road,13.768,7.1,1989.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4838888888888,88.7775,bcs1,,,True,True
Z6005,13.991,Slab Culvert,LRP013d,.,2.18,A,107075,Shibpur-Durgapur-Taherpur Road,13.991,7.05,1988.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4841666666666,88.7797222222222,bcs1,,,True,True
Z6005,17.365,Box Culvert,LRP017a,.,3.5,A,107080,Shibpur-Durgapur-Taherpur Road,17.365,4.43,1990.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.4888888888888,88.81,bcs1,,,True,True
Z6005,18.832,Box Culvert,LRP018a,Sluice Gate.,5.85,A,107088,Shibpur-Durgapur-Taherpur Road,18.832,5.95,1989.0,3.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.495,88.8224999999999,bcs1,SLUICE GATE,,True,True
Z6006,0.012,Slab Culvert,LRPSa,.,1.5,A,111474,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,0.012,23.7,1993.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3663888888888,88.755,bcs1,,,True,True
Z6006,3.791,Box Culvert,LRP003b,.,2.0,A,111487,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,3.791,9.75,1999.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3355555555555,88.7441666666666,bcs1,,,True,True
Z6006,5.821,Slab Culvert,LRP005b,.,2.2,A,111497,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,5.821,9.65,1998.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3180555555555,88.7383333333333,bcs1,,,True,True
Z6006,6.294,Slab Culvert,LRP006a,.,4.4,A,111499,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,6.294,6.37,1996.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.3138888888888,88.7369444444444,bcs1,,,True,True
Z6006,8.133,Box Culvert,LRP008a,.,2.0,A,111503,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,8.133,9.73,1998.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.2997222222222,88.7361111111111,bcs1,,,True,True
Z6006,9.268,Box Culvert,LRP009a,.,2.0,A,111508,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,9.268,9.7,1998.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.2944444444444,88.7452777777777,bcs1,,,True,True
Z6006,10.524,RCC Bridge,LRP010a,Sluice Gate,21.05,A,111511,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,10.524,13.0,1988.0,3.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.2847222222222,88.7511111111111,bcs1,SLUICE GATE,,True,True
Z6006,11.01,Slab Culvert,LRP010c,.,1.35,A,111512,Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road,11.01,7.78,1994.0,1.0,Rajshahi,Rajshahi,Rajshahi,Rajshahi-2,24.2805555555555,88.7519444444444,bcs1,,,True,True
