road,id,model_type,condition,name,lat,lon,length
N105,1006175,link,Z,"Bangabandhu bridge 124 km,Gazipur 43 km,Mymensingh 127 km",23.7303882,90.5865552,173.1786492862678
N105,1006176,bridge,A,BOSTROL CULVERT,23.7307182495049,90.5869127247524,6.0
N105,1006177,link,Z,"R114, Nayapur- Raipura Road",23.7314716,90.5877774,476.3268321846517
N105,1006178,link,Z,Box Culvert,23.7357219,90.5871941,345.1250229971804
N105,1006179,link,Z,"Bangabondhu Bridge-123 km,Mymanshingh -126 km, Gazipur 42 km",23.7388052,90.5868052,96.12462409235036
N105,1006180,link,Z,"Z1090, Majerchar -Kayetpara Road",23.7396663,90.5867219,555.2598884832048
N105,1006181,link,Z,Bridge Start,23.7445552,90.5856108,39.32716883991799
N105,1006182,link,Z,Bridge end,23.7448608,90.5854163,306.56748131615467
N105,1006183,link,Z,"Bangabondhu Bridge- 122 km, Mymensingh- 125 km, Gazipur 41km",23.747333,90.584083,808.6000332798595
N105,1006184,link,Z,"Bangabondhu Bridge 121km, Mymensingh- 124 km, Gazipur 40 km",23.7538611,90.5805827,284.6231404342326
N105,1006185,link,Z,Box Culvert,23.7561111,90.5792493,427.5862569922271
N105,1006186,link,Z,Bridge Start,23.7595833,90.5774438,25.837356897678013
N105,1006187,link,Z,Bridge end,23.7597778,90.5773049,452.6768941195597
N105,1006188,link,Z,"Bangabondhu Bridge- 120 km, Mymensingh- 123 km, Gazipur 39 km",23.7633611,90.5751938,309.33837245604406
N105,1006189,link,Z,Box Culvert,23.7658611,90.5738604,418.9266967222844
N105,1006190,link,Z,Bridge Start,23.7692216,90.5719993,36.79345786240895
N105,1006191,link,Z,Bridge end,23.7695271,90.5718604,247.20399804284523
N105,1006192,link,Z,Information  missing,23.7717216,90.5714716,992.7409375234419
N105,1006193,link,Z,"Bangabondhu Bridge 118 km, Mymenshingh 151 km, Gazipur 37 km",23.7805549,90.5700549,531.3043252605119
N105,1006194,link,Z,N2 Dhaka-Sylhet -Jaflong Road,23.7851941,90.5688049,447.8709255392775
N105,1006195,link,Z,Information  missing,23.7892219,90.5688049,1053.2946823567227
N105,1006196,link,Z,Km Post missing,23.7986941,90.5687216,838.1925161254837
N105,1006197,link,Z,Km post missing,23.8061667,90.5698049,931.2831503584549
N105,1006198,link,Z,km Post missing,23.8141389,90.5669993,982.0614210184706
N105,1006199,bridge,A,BRAAMAN,23.8167737889,90.5663002303,10.4
N105,1006200,bridge,A,BRAMMAN KALY,23.8185418251,90.5658311477,6.2
N105,1006201,link,Z,Km Post Missing,23.8227216,90.5647222,953.6538101849867
N105,1006202,bridge,A,SHIMOLIA,23.82369723648,90.56447829088,6.0
N105,1006203,link,Z,km Post missing,23.8309438,90.5620556,844.594661315868
N105,1006204,link,Z,Bridge end,23.8344997,90.5419163,130.8717167200972
N105,1006205,link,Z,Purbachal Road,23.8346386,90.5406386,75.27918516845543
N105,1006206,link,Z,km Post missing / Box Culvert,23.8350552,90.5400552,610.2685912334215
N105,1006207,bridge,A,MAZIPARA,23.8355697727272,90.5602806,4.6
N105,1006208,bridge,A,POLKHAN,23.8361566434782,90.5390552086956,4.5
N105,1006209,bridge,A,CHAPRY,23.8361699204433,90.5460680857142,4.5
N105,1006210,bridge,A,CHAPRA,23.8370714802955,90.5483091571428,4.5
N105,1006211,link,Z,"km Post missing / Bridge Start, Kanchon Bridge",23.8374163,90.5491663,805.5682318075989
N105,1006212,bridge,A,POLKHAN,23.8377476173913,90.5376107768115,6.2
N105,1006213,link,Z,Box Culvert,23.8381108,90.5593056,79.69440067568918
N105,1006214,link,Z,Box Culvert,23.8381941,90.5515556,257.9453931083578
N105,1006215,link,Z,km Post missing,23.8383886,90.5585833,715.1064891645733
N105,1006216,link,Z,Box Culvert,23.8392774,90.5362219,778.1189763732319
N105,1006217,bridge,A,GULLEN,23.8406846291933,90.5349312661971,4.6
N105,1006218,link,Z,"Bangabandhu Bridge- 109 km, Tangail-86 km, Gazipur- 28 km",23.8446386,90.5313049,277.1316801800831
N105,1006219,bridge,A,GOLLAR,23.8459770761346,90.5300450827232,6.0
N105,1006220,link,Z,Box Culvert,23.8465274,90.5295271,714.1645298323301
N105,1006221,link,Z,Info missing,23.8515,90.5250827,988.8107170281949
N105,1006222,bridge,A,KEAFON,23.8536842210526,90.5231528789473,4.6
N105,1006223,bridge,A,MADANPUR,23.8575924656405,90.5196998343594,6.0
N105,1006224,link,Z,"Bangabandhu Bridge- 107 km, Tangail-84 km, Gazipur- 26 km",23.8584167,90.5189716,226.3401516300048
N105,1006225,link,Z,Box Culvert,23.8602222,90.5179438,256.1183494160087
N105,1006226,link,Z,Box Culvert,23.86225,90.5167493,514.9093468569266
N105,1006227,link,Z,Km Post missing,23.8663333,90.5143611,300.72186965326813
N105,1006228,link,Z,Box Culvert,23.8680271,90.5120556,228.42801344947853
N105,1006229,link,Z,Box Culvert,23.8692493,90.51025,425.10350206428143
N105,1006230,link,Z,Culvert,23.871416,90.5068056,23.318602567309426
N105,1006231,link,Z,Km Post missing,23.8715271,90.5066111,986.5117608145611
N105,1006232,bridge,A,ULAKOLA,23.8716508911025,90.5065461963249,209.0
N105,1006233,bridge,A,PATARTEK,23.8750783572533,90.504749175822,4.5
N105,1006234,bridge,A,SHAMARSINGH,23.8788307750483,90.5027817831721,4.5
N105,1006235,link,Z,"Bangabandhu bridge 104 km, Mymenshingh-108 km, Gazipur- 23 km",23.8795271,90.5024167,821.1830711397382
N105,1006236,bridge,A,SHAMARSINGH,23.8841649488095,90.4989862071428,4.5
N105,1006237,link,Z,"Z3010, Kaliganj- Ulukhola road",23.885501909259258,90.49766961975308,122.37474673155559
N105,1006238,link,Z,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km",23.8856108,90.4964719,1000.9914240013409
N105,1006239,bridge,A,MADANPUR,23.8856211559322,90.4963353644067,4.5
N105,1006240,bridge,A,SHAMARSINGH,23.8858911498789,90.4927756864406,160.0
N105,1006241,bridge,A,Ulukhola Bridge,23.8858911498789,90.4927756864406,174.75
N105,1006242,link,Z,Information  missing,23.8868608,90.4867219,865.4583773295866
N105,1006243,bridge,A,NARAYAN ROLI,23.8877957956,90.4862561908,5.0
N105,1006244,bridge,A,NARAYAN ROLI,23.8922016082,90.4840617126,5.0
N105,1006245,link,Z,Km post missing,23.8939441,90.4831938,534.1473050302267
N105,1006246,link,Z,Side Road Left Z3003,23.8984997,90.4815271,68.68107087816303
N105,1006247,link,Z,Bridge Start,23.899083,90.4813049,121.4240446889907
N105,1006248,link,Z,Bridge end,23.899083,90.4824993,344.5966213409351
N105,1006249,bridge,A,SHAMMUDDA,23.9000311163498,90.4819416376425,4.5
N105,1006250,link,Z,Km post missing,23.901812425855518,90.48089390836502,1090.0833622508999
N105,1006251,bridge,A,SHAMMUDDA,23.9039881298947,90.4798911319999,1.0
N105,1006252,bridge,A,SAMUDAA,23.9060116608421,90.479198144,3.0
N105,1006253,bridge,A,SHAMUDDA,23.9087810798165,90.4768658055045,3.4
N105,1006254,link,Z,"Gazipur 18 km,Tangail 76 km,Bangabandhu 99 km",23.9101944,90.4753327,657.2130483133357
N105,1006255,link,Z,Box Culvert,23.9139722,90.4703604,324.08722329679506
N105,1006256,link,Z,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",23.9165833,90.4689438,147.40643503494778
N105,1006257,link,Z,Bridge end,23.9178604,90.4685549,569.0939110388516
N105,1006258,link,Z,Box culvert,23.921416,90.4645278,280.2958973981568
N105,1006259,bridge,A,DIRAJGRAM,23.9221201867857,90.4630523696428,5.0
N105,1006260,bridge,A,DIRAJSHRAM,23.9224368625,90.4623888625,5.0
N105,1006261,link,Z,"Gazipur 16 km,Tangail 74 km,Bangabandhu Bridge 97 km",23.9225827,90.4620833,974.5060325723156
N105,1006262,bridge,A,DIRASURAM,23.9240826776119,90.459158330597,13.0
N105,1006263,bridge,A,BASURA,23.9275104349253,90.4547073662686,3.0
N105,1006264,link,Z,Km post missing,23.9277771,90.4543611,265.72396932583655
N105,1006265,link,Z,"R301, Tongi- Panchhona road",23.9298327,90.4530278,718.2736734420852
N105,1006266,bridge,A,BASURA,23.9318303820895,90.4503186477612,4.5
N105,1006267,link,Z,Km post missing,23.9338886,90.4475274,445.43099084431145
N105,1006268,link,Z,Box culvert,23.936333,90.4440552,350.38519070524507
N105,1006269,link,Z,Box Culvert,23.9383608,90.4414163,183.785924941257
N105,1006270,link,Z,"Gazipur 13 km,Mymensingh 98 km,Bangabandhu Bridge 94 km",23.9395552,90.4401663,529.8056308688474
N105,1006271,bridge,A,JUGITALA,23.9413308513317,90.4378418447941,7.0
N105,1006272,link,Z,Pipe Culvert,23.9426108,90.4361663,463.70729363344026
N105,1006273,bridge,A,MOGORKHAL,23.9439225614991,90.4337640512776,6.0
N105,1006274,link,Z,"Gazipur 12 km,Tangail 70 km,Bangabandhu bridge 93 km",23.9447497,90.4322493,996.1881882868034
N105,1006275,bridge,A,MOGORKHAL,23.9459245869257,90.4296521268551,3.0
N105,1006276,bridge,A,MONGLEKHAN,23.9469564729428,90.4271704026499,3.0
N105,1006277,bridge,A,MADANPUR,23.9479826676429,90.4245716433751,3.0
N105,1006278,link,Z,Km post missing,23.9484719,90.4233327,995.3191084106955
N105,1006279,bridge,A,BOGRA,23.9490639294372,90.4188995177489,3.0
N105,1006280,bridge,A,BOGRA-2,23.9494478437229,90.4160247248917,3.0
N105,1006281,link,Z,Km post missing,23.9499163,90.4136667,332.1754406231505
N105,1006282,bridge,A,BOGRA-3 BOX CULVERT,23.950303375,90.4122093535714,3.0
N105,1006283,link,Z,Box culvert,23.95075,90.4105278,644.9552495842204
N105,1006284,bridge,A,NOWZAR,23.9520916858156,90.4049331287234,3.0
N105,1006285,link,Z,"Gazipur 9 km, Tangail 67 km, Bangabandhu Bridge 90 km",23.9522222,90.4043889,1632.73061342943
N105,1006286,bridge,A,NOWZAR-2,23.9554939148437,90.4018066429687,3.0
N105,1006287,link,Z,Km post missing,23.9660278,90.3989163,295.00325804210985
N105,1006288,link,Z,B.Bridge 88 km,23.9684993,90.3978608,195.45335816267217
N105,1006289,link,Z,Box culvert,23.970166,90.3972497,146.14704330292003
N105,1006290,link,Z,Cros Road Z3008,23.971416,90.3968052,373.0882465207252
N105,1006291,link,Z,Box Culvert,23.9736104,90.3940274,264.67970942368964
N105,1006292,link,Z,"B.Bridge 87 km,Tangail 64 km",23.9744993,90.3916108,172.03946875631814
N105,1006293,link,Z,Box Culvert,23.9751104,90.3900552,295.4745622093133
N105,1006294,link,Z,Box Culvert,23.9761104,90.3873608,327.4552105124522
N105,1006295,link,Z,Km post missing,23.9769716,90.382166,173.88651028170392
N105,1006296,link,Z,Box Culvert,23.9772493,90.3843886,227.91691309085158
N105,1006297,link,Z,Box Culvert,23.9773604,90.3751938,309.16960175402414
N105,1006298,link,Z,Box Culvert,23.9774438,90.3781104,296.4700329456578
N105,1006299,link,Z,"B.Bridge 85 km,Tangail 162 km",23.9774993,90.3726382,809.154905903317
N105,1006300,link,Z,Dhaka -Mymensingh N3 Road,23.9774993,90.3805549,248.4363835654787
N105,1006301,link,Z,Box Culvert,23.9776382,90.372166,50.400068591113495
N105,1006302,link,Z,Box culvert,23.9826382,90.3669993,633.5201217627825
N105,1006303,sourcesink,Z,Box Culvert,23.986583,90.3625,544.1116070724722
N106,1006304,sourcesink,Z,Start of Road  from Oxygen  More,22.3935552,91.8215827,978.7784072778043
N106,1006305,bridge,C,TANARI BOTTOLA CULVERT,22.397475046875,91.8200368225,2.1
N106,1006306,bridge,A,TANARI BOTTOLA CULVERT,22.3989996464285,91.8198128357142,3.0
N106,1006307,bridge,C,TANARI BOX CULVERT,22.4004396252873,91.8193706183907,2.1
N106,1006308,link,Z,Km post missing,22.4020556,91.8191104,325.114582016943
N106,1006309,link,Z,Slab culvert,22.4049722,91.8188882,651.9611215905054
N106,1006310,bridge,A,BALUCHARA,22.4059466,91.8186830923076,3.0
N106,1006311,link,Z,Km post missing,22.4108056,91.8182493,527.3890986856765
N106,1006312,bridge,A,BALUCHARA,22.412053275,91.8185294333333,12.3
N106,1006313,bridge,C,Natunpara Bridge,22.4153754965425,91.8191481220744,18.78
N106,1006314,bridge,B,NOTUN PARA,22.4153754965425,91.8191481220744,17.6
N106,1006315,link,Z,Bridge start,22.4154722,91.819166,463.6774774459604
N106,1006316,link,Z,Km post missing,22.4196104,91.8197216,1034.7512913913479
N106,1006317,bridge,A,AMAR BAZAR,22.4222129444794,91.820007825552,4.0
N106,1006318,bridge,C,LALIYAR HAT,22.4241988774468,91.819806887234,3.3
N106,1006319,link,Z,"Rangamati 64 km,Hathazari 8 km",22.428916,91.819666,886.0750355066939
N106,1006320,bridge,C,BORDIGHIR PAR,22.4307152136363,91.81995385,4.5
N106,1006321,link,Z,Box Culvert,22.4368608,91.8203327,100.3133254728572
N106,1006322,link,Z,Km post missing,22.4377497,91.8204993,56.7579058891538
N106,1006323,bridge,C,BORODIGHIR PAR,22.4379251385964,91.8205382824561,8.8
N106,1006324,link,Z,Box culvert,22.4382497,91.8206104,707.0946667417222
N106,1006325,bridge,C,CHOWDIRIR HAT,22.4441288416781,91.8191340657496,6.0
N106,1006326,link,Z,Box culvert,22.4444441,91.8190549,228.2492631089731
N106,1006327,link,Z,Information missing,22.4464441,91.8185549,989.5198059028447
N106,1006328,bridge,A,PASHIM CHARAKUL CUL,22.4510976273356,91.8176600723183,8.0
N106,1006329,bridge,A,PASHM CHARAKUL BOX CULV,22.4531232379166,91.8173662475,8.2
N106,1006330,bridge,B,PASSIM SURAGOL,22.4550668461538,91.8171812637362,9.4
N106,1006331,link,Z,Km post missing,22.45525,91.817166,805.0938881888281
N106,1006332,link,Z,Box culvert,22.4624722,91.8166111,176.27399693572698
N106,1006333,link,Z,Km post missing,22.4640556,91.8165278,794.3042652395982
N106,1006334,bridge,A,FATEPUR,22.4652592666666,91.8164352,10.2
N106,1006335,bridge,A,Modarhat Bridge,22.4704996642036,91.8152784730706,13.2
N106,1006336,bridge,A,MODANHAT,22.4704996642036,91.8152784730706,11.9
N106,1006337,link,Z,Bridge start,22.4710827,91.8151389,12.679705921741721
N106,1006338,link,Z,Bridge end,22.4711938,91.8151111,166.68366175381863
N106,1006339,link,Z,Km post missing,22.472666,91.8148056,980.1288876666797
N106,1006340,bridge,A,ALALPARA BOX CUL,22.4779060057803,91.8133609049133,6.0
N106,1006341,link,Z,Information missing,22.4809438,91.8115278,962.7673614628031
N106,1006342,link,Z,Km post missing,22.4889441,91.8079444,129.73112091607933
N106,1006343,bridge,C,11 MILE BOX CULVERT,22.4893359687022,91.8079444,3.8
N106,1006344,link,Z,Box culvert,22.4901108,91.8079444,666.0620888562104
N106,1006345,bridge,C,DAWANNAGOR CULVERT,22.4952738064801,91.8075121466862,9.5
N106,1006346,link,Z,Bridge start,22.496083,91.8074444,187.51156088783287
N106,1006347,link,Z,Km post missing,22.4977497,91.8071667,982.4822586200675
N106,1006348,link,Z,"Rangamati 55 km,Raozan 13 km",22.5031667,91.8147222,326.681101862177
N106,1006349,link,Z,"Rangamati 54 km, Raozan 12 km",22.5032778,91.8235549,341.9895960438972
N106,1006350,link,Z,Box culvert,22.5033333,91.8228882,68.76640886957532
N106,1006351,bridge,B,SHAZZAPUR SLAB CULVERT,22.5034389735849,91.821686326415,9.5
N106,1006352,link,Z,Box culvert,22.5037778,91.8178327,521.6884480382681
N106,1006353,bridge,C,SUBA DAGGA FULL BRIDGE,22.5044250581395,91.8261362953488,62.9
N106,1006354,bridge,C,Subadaggu Bridge,22.5044250581395,91.8261362953488,63.86
N106,1006355,link,Z,Bridge start,22.5046111,91.8265549,659.2963478327624
N106,1006356,bridge,C,Isapur Bridge,22.5068245060606,91.8316268141414,34.2
N106,1006357,bridge,C,ISAPUR BRIDGE,22.5068245060606,91.8316268141414,34.2
N106,1006358,link,Z,"Rangamati 53 km,Raozan 11 km",22.5071389,91.8323604,91.01362155475353
N106,1006359,link,Z,Bridge end,22.5074167,91.8331938,129.55992925931034
N106,1006360,link,Z,Box culvert,22.5079167,91.834333,771.9640484697921
N106,1006361,bridge,C,FOUZIA BAZAR BAILY BRIDGE,22.5104046038759,91.840083468217,37.3
N106,1006362,link,Z,Km post missing,22.5108611,91.8411386,537.8831057349943
N106,1006363,bridge,C,Sardargat Bridge,22.5128873453287,91.8441870041522,102.69
N106,1006364,bridge,C,SATHDADGAT BRIDGE,22.5128873453287,91.8441870041522,100.9
N106,1006365,link,Z,Bridge start,22.5137222,91.8453608,102.09168937489393
N106,1006366,link,Z,Bridge end,22.5146389,91.8454163,53.732140998117366
N106,1006367,link,Z,"Rangamati 51 km,Raozan9 km",22.5151111,91.8455274,805.643644510006
N106,1006368,bridge,A,BODORGONA BOX CUL,22.5154714630769,91.8465342418461,3.0
N106,1006369,bridge,C,Miarghat Bridge,22.5161957308411,91.8524656925233,25.3
N106,1006370,bridge,C,MIARGHATA BRIDGE,22.5161957308411,91.8524656925233,22.7
N106,1006371,link,Z,Rangamati 50 km,22.5162222,91.8532778,154.10898769531383
N106,1006372,link,Z,Bridge end,22.51625,91.8547778,822.4038461569182
N106,1006373,bridge,A,MANGHATA BOX CULVERT,22.517860590625,91.8584986533653,12.4
N106,1006374,bridge,A,GOHIRA,22.519044959375,91.86123483125,3.0
N106,1006375,link,Z,Km post missing,22.5193882,91.8620278,547.896494873523
N106,1006376,bridge,B,GOHIRA ARCH MASONARY,22.5206210855895,91.8650610349345,1.2
N106,1006377,link,Z,Box Culvert,22.5213604,91.866916,131.14077627840356
N106,1006378,link,Z,Road to Fatikchari,22.5217771,91.8681104,105.56741695389353
N106,1006379,link,Z,"Rangamati 48 km,Raozan 6 km",22.5223327,91.8689438,579.0941963713319
N106,1006380,bridge,A,Gohiro Steei Bridge,22.5244144663697,91.8712166966592,37.78
N106,1006381,bridge,A,GORIA STEEL BEEM,22.5244144663697,91.8712166966592,36.3
N106,1006382,link,Z,Bridge start,22.5262216,91.8726938,418.6329727050084
N106,1006383,bridge,C,Boropool Bridge,22.5282177382926,91.8757413246341,24.69
N106,1006384,bridge,B,BOROPUR BRIDGE,22.5283283080487,91.875926692439,24.0
N106,1006385,link,Z,"Rangamati 47 km,Raozan 5 km",22.5283882,91.8760271,223.09665073911887
N106,1006386,link,Z,Bridge start,22.5288604,91.8781382,718.083428945458
N106,1006387,link,Z,"Rangamati 46 km,Raozan 4 km",22.5308049,91.8848052,777.9235650932817
N106,1006388,bridge,C,Dabbo Bridge,22.5315882215094,91.8873769335849,24.13
N106,1006389,bridge,B,JANANIHAT BRIDGE,22.5315882215094,91.8873769335849,23.3
N106,1006390,bridge,C,JALANIR HAT,22.5322187675471,91.8894470879245,4.3
N106,1006391,bridge,A,SULTAN PUR CULVERT,22.5324965386554,91.8916659109243,3.0
N106,1006392,link,Z,Box culvert,22.5325549,91.8921386,204.05895937026003
N106,1006393,link,Z,Km post missing,22.5327771,91.8941108,40.0619370762007
N106,1006394,link,Z,Box culvert,22.5328049,91.8944997,525.4089709555907
N106,1006395,bridge,B,BAROLIA BAILEY,22.5331093008042,91.89654911689,18.0
N106,1006396,bridge,A,Birilia Steel bridge,22.5331093008042,91.89654911689,18.2
N106,1006397,bridge,C,BEROLIA BRIDGE,22.5334689609929,91.8991200510638,22.4
N106,1006398,bridge,C,Beroli Bridge,22.5334689609929,91.8991200510638,24.68
N106,1006399,link,Z,Bridge end,22.5335274,91.8995552,254.53666421292235
N106,1006400,link,Z,Bridge start,22.5342219,91.9019167,25.86172739506061
N106,1006401,link,Z,Bridge end,22.5342497,91.9021667,43.229767994751604
N106,1006402,link,Z,Rangamati 44 km,22.5343052,91.9025833,802.251315410578
N106,1006403,bridge,A,ROYZON BOT TOLA,22.5346564480938,91.9044673140762,9.4
N106,1006404,link,Z,Road to Katakhali  ,22.5347219,91.9194716,365.8325508647556
N106,1006405,bridge,C,ODIL NOGOR BUS TAND 2,22.5348496903485,91.9202035034852,6.0
N106,1006406,link,Z,Box Culvert,22.5348608,91.9183327,117.98584702751884
N106,1006407,bridge,C,GALINAGAR,22.5349627852459,91.9147807672131,12.2
N106,1006408,link,Z,Road to Jalepara,22.5349719,91.9103611,137.24907565004207
N106,1006409,link,Z,Road to Brahmanchari,22.5349997,91.91325,522.2458979058171
N106,1006410,link,Z,"Rangamati 43 km,Raozan 0 km",22.5350552,91.9116944,159.88655057202791
N106,1006411,link,Z,Rangamati 42 km,22.535333,91.9229716,87.5679064456836
N106,1006412,bridge,C,POSHIM RAYJON,22.53546636,91.9236382399999,9.4
N106,1006413,link,Z,Box culvert,22.5354997,91.9238049,373.38766964060915
N106,1006414,bridge,A,DEOPARA,22.5356289885638,91.9250053986702,6.1
N106,1006415,link,Z,Box culvert,22.5358886,91.927416,259.9089350732446
N106,1006416,link,Z,"Rangamati 42 km,Betbunia10 km",22.5359997,91.9299438,942.4680495248085
N106,1006417,link,Z,"Rangamati 41 km,Betbunia 9 km",22.5377774,91.9389163,682.8388216733815
N106,1006418,link,Z,"Rangamati 40 km,Betbunia 8 km",22.5381108,91.9455552,612.0264989180367
N106,1006419,link,Z,Start of Rangamati road Division / Start of Rangamati road Division,22.5382219,91.9688049,445.1036502409108
N106,1006420,bridge,A,GODAR PAR,22.5382539349693,91.968204193865,18.0
N106,1006421,link,Z,"Rangamati 37 km,Betbunia 5 km",22.5385552,91.9651111,381.16735496564206
N106,1006422,bridge,D,GODARPUR ARCH MASONARY,22.5385715529411,91.9626192764705,4.0
N106,1006423,link,Z,Box Culvert,22.5386108,91.9566389,870.1341761526949
N106,1006424,bridge,A,Rauzan dalarmuk Bridge,22.5386663,91.9561389,15.1
N106,1006425,link,Z,"Rangamati 38 km,Betbunia 6 km",22.5386663,91.9565556,10.548673047460488
N106,1006426,link,Z,Bridge start,22.5386941,91.9559722,59.99601570210829
N106,1006427,link,Z,Box Culvert,22.5389719,91.9820271,25.94961039829443
N106,1006428,link,Z,"Rangamati 35 km, Betbunia 3 km",22.539083,91.9822493,916.9460088621406
N106,1006429,bridge,C,Morartak,22.5391385578947,91.9823604157894,5.2
N106,1006430,bridge,A,PURBO RAWJAN DALA MUK,22.5393906268339,91.9521974791505,14.6
N106,1006431,link,Z,"Rangamati 39 km,Betbunia 7 km",22.5395552,91.9513056,488.73852435344094
